Date	Thu, Sep 01, 2022	Time	7:23 AM	From File Path	D:\FuelCell\Scripts\LeimingHu\M2FCT_ModelingVersion4_LHSpecific\DurabilityCycles\Sqaure_p675p9V_6s_V2.txt	Vch Filter	5 Hz	Ich Filter	5 Hz	I/E Stability	Medium Fast	CA Speed	Medium	DC Offset	0.400	Initial	0.400	Final	1.000	Scan Rate	0.020	Cycles	0	Waveform Rate (Hz)	100			Volts	Amps	0.212003	3.277085
0.220898	3.277085
0.229673	3.277085
0.238272	3.277085
0.246844	3.277085
0.255438	3.277085
0.264239	3.277085
0.273483	3.277085
0.283311	3.277085
0.294091	3.277085
0.305982	3.277085
0.319233	3.277085
0.333917	3.277085
0.348798	3.237435
0.362341	2.829931
0.373941	2.378654
0.383341	1.934522
0.390591	1.529700
0.395903	1.181747
0.399513	0.897422
0.401829	0.675993
0.403031	0.511998
0.403513	0.397329
0.403465	0.322808
0.403054	0.279337
0.402492	0.258846
0.401868	0.254179
0.401235	0.259499
0.400675	0.270446
0.400200	0.283684
0.399811	0.297065
0.399487	0.309109
0.399308	0.319044
0.399148	0.326624
0.399062	0.331800
0.399007	0.334790
0.399015	0.335935
0.399015	0.335772
0.399041	0.334492
0.399058	0.332442
0.399100	0.329924
0.399133	0.327182
0.399179	0.324346
0.399200	0.321534
0.399226	0.318812
0.399254	0.316278
0.399253	0.313924
0.399261	0.311738
0.399272	0.309802
0.399267	0.307996
0.399281	0.306347
0.399282	0.304800
0.399281	0.303393
0.399287	0.302038
0.399291	0.300807
0.399292	0.299627
0.399291	0.298460
0.399287	0.297341
0.399292	0.296265
0.399299	0.295300
0.399300	0.294224
0.399301	0.293295
0.399301	0.292359
0.399300	0.291456
0.399303	0.290572
0.399298	0.289735
0.399300	0.288866
0.399300	0.288008
0.399306	0.287112
0.399297	0.286337
0.399322	0.285563
0.399310	0.284842
0.399308	0.284118
0.399325	0.283403
0.399312	0.282705
0.399316	0.282036
0.399316	0.281380
0.399320	0.280723
0.399327	0.280122
0.399320	0.279487
0.399320	0.278929
0.399322	0.278397
0.399330	0.277844
0.399336	0.277313
0.399326	0.276772
0.399336	0.276272
0.399331	0.275746
0.399343	0.275243
0.399329	0.274726
0.399343	0.274240
0.399341	0.273758
0.399331	0.273257
0.399340	0.272813
0.399341	0.272363
0.399343	0.271932
0.399338	0.271496
0.399350	0.271065
0.399337	0.270649
0.399341	0.270248
0.399359	0.269844
0.399355	0.269457
0.399352	0.269111
0.399347	0.268640
0.399369	0.268340
0.399350	0.268006
0.399350	0.267690
0.399356	0.267369
0.399362	0.267034
0.399366	0.266759
0.399375	0.266431
0.399385	0.266104
0.399379	0.265775
0.399372	0.265410
0.399379	0.265048
0.399362	0.264739
0.399361	0.264459
0.399381	0.264180
0.399400	0.263855
0.399386	0.263606
0.399381	0.263334
0.399371	0.263050
0.399373	0.262799
0.399366	0.262562
0.399395	0.262241
0.399370	0.262012
0.399385	0.261695
0.399386	0.261481
0.399370	0.261253
0.399403	0.260997
0.399379	0.260787
0.399374	0.260556
0.399371	0.260294
0.399379	0.260068
0.399375	0.259788
0.399382	0.259514
0.399369	0.259324
0.399381	0.259037
0.399369	0.258904
0.399397	0.258685
0.399367	0.258520
0.399372	0.258324
0.399386	0.258151
0.399375	0.257939
0.399378	0.257764
0.399382	0.257490
0.399374	0.257295
0.399383	0.257077
0.399397	0.256835
0.399387	0.256688
0.399377	0.256513
0.399385	0.256309
0.399373	0.256153
0.399391	0.255962
0.399388	0.255799
0.399373	0.255619
0.399382	0.255418
0.399379	0.255280
0.399391	0.255059
0.399386	0.254871
0.399380	0.254760
0.399377	0.254595
0.399375	0.254472
0.399400	0.254282
0.399375	0.254157
0.399387	0.253987
0.399379	0.253818
0.399395	0.253677
0.399395	0.253455
0.399381	0.253261
0.399401	0.253128
0.399382	0.252998
0.399392	0.252881
0.399373	0.252741
0.399382	0.252591
0.399392	0.252496
0.399383	0.252349
0.399384	0.252192
0.399386	0.252026
0.399381	0.251812
0.399396	0.251624
0.399374	0.251481
0.399387	0.251357
0.399391	0.251247
0.399392	0.251104
0.399395	0.250977
0.399378	0.250847
0.399390	0.250699
0.399385	0.250575
0.399376	0.250431
0.399385	0.250285
0.399393	0.250151
0.399381	0.250068
0.399391	0.249965
0.399383	0.249845
0.399391	0.249765
0.399385	0.249670
0.399377	0.249528
0.399391	0.249447
0.399398	0.249353
0.399383	0.249249
0.399396	0.249094
0.399383	0.248980
0.399386	0.248884
0.399381	0.248774
0.399401	0.248659
0.399386	0.248547
0.399389	0.248478
0.399390	0.248372
0.399399	0.248246
0.399389	0.248195
0.399399	0.248099
0.399401	0.247936
0.399376	0.247783
0.399391	0.247719
0.399390	0.247647
0.399395	0.247528
0.399395	0.247431
0.399395	0.247348
0.399404	0.247248
0.399389	0.247146
0.399387	0.247028
0.399388	0.246944
0.399410	0.246836
0.399398	0.246696
0.399400	0.246593
0.399408	0.246518
0.399401	0.246452
0.399395	0.246379
0.399395	0.246295
0.399389	0.246194
0.399396	0.246095
0.399405	0.246007
0.399398	0.245887
0.399406	0.245764
0.399405	0.245665
0.399416	0.245517
0.399407	0.245427
0.399420	0.245322
0.399395	0.245238
0.399400	0.245176
0.399396	0.245099
